,word,count
11,https,2282
198,rt,2044
100,アイナナ,1657
109,ティー,1346
14,アクスタ,1225
222,交換,1110
477,飲ん,864
10,当選,797
332,手渡し,730
329,譲,702
330,求,702
8,アイドリッシュセブン,682
108,ミルク,671
7,笑,638
104,✨,617
187,陸,581
341,郵送,567
1059,質問,514
127,糖,490
13,当たっ,486
78,する,477
213,グレープ,453
3,買っ,426
44,紅茶,425
347,嬉し,395
2747,official,394
2746,akase,392
1214,周年,389
2351,過ぎ,380
1642,いお,367
4143,jssnlieutv,364
4142,生まれ,364
203,ロイヤルミルクティー,351
35,ー,349
644,お願い,347
419,好き,337
84,ある,332
835,三月,318
184,可能,312
113,思っ,308
331,池袋,301
182,発送,298
491,織,292
148,なっ,290
559,壮,284
133,大和,278
126,パック,278
91,いい,271
336,希望,268
140,推し,251
62,くん,251
1493,募集,244
940,付き,242
1790,e,241
1492,匿名,241
396,旅,237
57,飲み,236
132,嬉しい,219
402,gt,218
142,応募,218
1355,スタンド,217
1354,アクリル,216
1219,追跡,215
534,思い,211
552,‍♀,205
101,コラボ,201
595,美味しい,200
138,いる,198
466,箱,195
219,くれ,195
61,っ,193
250,公式,190
1144,cafe,188
641,致し,186
2170,moka,185
2226,crm,184
2225,zdw,184
692,甘い,183
88,抹茶,181
711,味,181
72,レモンティー,179
81,き,176
894,ff,176
77,午後,175
4459,リップ,174
21,来,171
66,ナギ,171
99,検索,170
492,今日,167
17,ない,165
95,なる,160
339,声,159
125,紙,159
94,ください,157
254,本,155
352,r,155
31,み,155
338,気軽,153
136,☺,152
845,ライチ,148
586,れる,146
30,あっ,146
42,lipton,145
98,！,144
71,届い,139
887,土日,138
260,やっ,138
1222,れ,137
2184,ポ,137
499,すぎ,135
82,w,135
2682,プロ,135
401,〃,134
533,でる,131
1281,q,131
4135,クリーム,129
73,環,129
89,ラテ,128
1248,明日,127
190,オタク,126
325,しよ,124
4433,唇,123
800,為,123
289,期間,122
1077,しまっ,121
334,記録,119
2486,ご飯,118
551,森永乳業,118
2075,お昼,117
975,心,117
728,甘,117
